uniprotID1	uniprotID2	source	name1	name2
Q6PBW3	Q6P0V6	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)
Q6PBW3	Q1LYB7	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein uL13 (60S ribosomal protein L13a)
Q6PBW3	Q7ZUG6	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)
Q6PBW3	Q7ZWJ4	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q6PBW3	Q7ZWJ4	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q6PBW3	Q7SXA1	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	60S ribosomal protein L26 (ATPase H+ transporting V0 subunit e1) (Ribosomal protein L26) (Rpl26 protein)
Q6PBW3	Q6Q421	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	40S ribosomal protein S15
Q6PBW3	Q6IMW6	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)
Q6PBW3	Q5BKV9	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)
Q6PBW3	Q6IQJ7	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Ribosomal protein L37
Q6PBW3	Q6IQB1	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Ribosomal protein L5 (Ribosomal protein L5b)
Q6PBW3	Q6DGM0	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6PBW3	Q6DGM0	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6PBW3	Q6DGM0	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6PBW3	Q6P5L3	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q6PBW3	Q6P5L3	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q6PBW3	Q6PC80	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	40S ribosomal protein S5 isoform X1 (Ribosomal protein S5)
Q6PBW3	Q8AW82	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)
Q6PBW3	Q6Q417	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	60S ribosomal protein L7 (Ribosomal protein L7)
Q6PBW3	Q9I9N0	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Death-associated protein-like 1 homolog (Death-associated protein 1b)
Q6PBW3	Q7ZWJ7	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL34 (60S ribosomal protein L34)
Q6PBW3	Q6DGL9	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)
Q6PBW3	P62084	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)
Q6PBW3	O42248	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)
Q6PBW3	P62247	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)
Q6PBW3	Q6DHS3	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Ribosomal protein L15
Q6PBW3	Q5BJA1	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)
Q6PBW3	Q6P3J5	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Elongation factor 2b (EF-2) (EC 3.6.5.-)
Q6PBW3	Q6DGL4	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	60S ribosomal protein L29
Q6PBW3	Q6Q420	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)
Q6PBW3	Q803F6	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)
Q6PBW3	Q24JV1	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)
Q6PBW3	Q6NWC3	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)
Q6PBW3	Q6P6E2	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	40S ribosomal protein S26
Q6PBW3	Q6PBK3	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)
Q6PBW3	Q6DHL6	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	40S ribosomal protein S6
Q6PBW3	Q7T1J9	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	40S ribosomal protein S10 (Ribosomal protein S10)
Q6PBW3	A8E526	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)
Q6PBW3	A0A0R4IJ49	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)
Q6PBW3	Q6PBY1	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)
Q6PBW3	A0A286YBP4	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)
Q6PBW3	Q6IQI6	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)
Q6PBW3	Q6IQQ0	string-db	40S ribosomal protein S14 (Ribosomal protein S14)	60S ribosomal protein L21
Q504I6	Q804S5	string-db	Replication protein A 32 kDa subunit (Replication protein A2) (Rpa2 protein)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)
Q504I6	Q804S5	string-db	Replication protein A 32 kDa subunit (Replication protein A2) (Rpa2 protein)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q803I4	string-db	Polyhomeotic-like protein 2	E3 ubiquitin-protein ligase RING2 (EC 2.3.2.27) (RING finger protein 1B) (RING1b) (RING finger protein 2) (RING-type E3 ubiquitin transferase RING2)
Q8QHL5	Q7T3E6	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-B (Polycomb group RING finger protein 4-B)
Q8QHL5	Q7T3E6	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-B (Polycomb group RING finger protein 4-B)
Q8QHL5	Q7T3E6	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-B (Polycomb group RING finger protein 4-B)
Q8QHL5	Q7T3E6	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-B (Polycomb group RING finger protein 4-B)
Q8QHL5	Q7T3E6	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-B (Polycomb group RING finger protein 4-B)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q8QHL5	Q8JIR0	string-db	Polyhomeotic-like protein 2	Polycomb complex protein BMI-1-A (Polycomb group RING finger protein 4-A)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
Q7ZVI7	A2CEI6	string-db	Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin-1) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]	Piwi-like protein 2 (EC 3.1.26.-)
F1Q5L6	Q804S5	string-db	RNA helicase (EC 3.6.4.13)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)
F1Q5L6	Q804S5	string-db	RNA helicase (EC 3.6.4.13)	E3 ubiquitin-protein ligase mib1 (EC 2.3.2.27) (Protein mind bomb) (RING-type E3 ubiquitin transferase mib1)
Q4V8R6	Q9YHE8	string-db	Transcription factor E4F1 (EC 2.3.2.27) (Putative E3 ubiquitin-protein ligase E4F1) (RING-type E3 ubiquitin transferase E4F1) (Transcription factor E4F)	Transcription factor 7-like 1-A (HMG box transcription factor 3-A) (TCF-3) (TCF-3-A) (zTcf-3) (Protein headless)
Q9I9N6	Q9I9L7	string-db	Apoptosis-associated speck-like protein containing a CARD (PYD and CARD domain-containing protein)	Caspase a (EC 3.4.22.36) [Cleaved into: Caspase a subunit p20; Caspase a subunit p10]
Q9I9N6	Q9I9L7	string-db	Apoptosis-associated speck-like protein containing a CARD (PYD and CARD domain-containing protein)	Caspase a (EC 3.4.22.36) [Cleaved into: Caspase a subunit p20; Caspase a subunit p10]
F1Q534	Q8AXB3	string-db	Immunoglobulin superfamily member 8 precursor (Immunoglobulin superfamily, member 8)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
F1Q534	Q8AXB3	string-db	Immunoglobulin superfamily member 8 precursor (Immunoglobulin superfamily, member 8)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
F1Q534	Q8AXB3	string-db	Immunoglobulin superfamily member 8 precursor (Immunoglobulin superfamily, member 8)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
F1Q534	Q8AXB3	string-db	Immunoglobulin superfamily member 8 precursor (Immunoglobulin superfamily, member 8)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
F1Q534	Q8AXB3	string-db	Immunoglobulin superfamily member 8 precursor (Immunoglobulin superfamily, member 8)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
F1Q534	Q8AXB3	string-db	Immunoglobulin superfamily member 8 precursor (Immunoglobulin superfamily, member 8)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
F1Q534	Q8AXB3	string-db	Immunoglobulin superfamily member 8 precursor (Immunoglobulin superfamily, member 8)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
F1Q534	Q8AXB3	string-db	Immunoglobulin superfamily member 8 precursor (Immunoglobulin superfamily, member 8)	Vascular endothelial growth factor receptor kdr-like (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor-A) (Kinase insert domain receptor-like) (Protein-tyrosine kinase receptor flk-1) (Vascular endothelial growth factor receptor 4) (VEGFR-4)
Q8AW82	Q24JV3	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)
Q8AW82	Q6Q420	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)
Q8AW82	Q6PC01	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)
Q8AW82	Q6DGL4	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	60S ribosomal protein L29
Q8AW82	Q7SXA1	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	60S ribosomal protein L26 (ATPase H+ transporting V0 subunit e1) (Ribosomal protein L26) (Rpl26 protein)
Q8AW82	Q6P3J5	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Elongation factor 2b (EF-2) (EC 3.6.5.-)
Q8AW82	Q90Z10	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)
Q8AW82	Q7ZWJ4	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q8AW82	Q7ZWJ4	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q8AW82	Q5BJA1	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)
Q8AW82	Q6NX89	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1)
Q8AW82	Q7T1K0	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)
Q8AW82	Q6Q419	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)
Q8AW82	Q6Q421	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	40S ribosomal protein S15
Q8AW82	Q803F6	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)
Q8AW82	Q8JGR4	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)
Q8AW82	Q8JGR4	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)
Q8AW82	Q8JGS9	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)
Q8AW82	Q8JGS9	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)
Q8AW82	P61485	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)
Q8AW82	P61485	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)
Q8AW82	Q3B7P7	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Ubiquitin-ribosomal protein eL40 fusion protein
Q8AW82	Q8JHJ1	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)
Q8AW82	Q24JV1	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)
Q8AW82	Q6IQJ7	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Ribosomal protein L37
Q8AW82	F1QG80	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Ribosomal protein L22
Q8AW82	Q642H9	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)
Q8AW82	Q7ZW95	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	60S ribosomal protein L4 (Ribosomal protein L4)
Q8AW82	Q5BKV9	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)
Q8AW82	Q7ZV96	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)
Q8AW82	Q6IMW6	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)
Q8AW82	Q6PBZ1	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	60S ribosomal protein L7a
Q8AW82	Q6PC14	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)
Q8AW82	Q6PC14	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)
Q8AW82	Q6PBI5	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)
Q8AW82	F1QGI3	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Ribosomal protein L23a
Q8AW82	Q567N5	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q8AW82	Q567N5	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q8AW82	A8KB78	string-db	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)	Small ribosomal subunit protein uS12 (40S ribosomal protein S23)
