database	uniprot	product	qualifier	go_term	reference	evidence	evidence_with	aspect	name	evidence_from	type	txid	date	contributor
UniProtKB	P37956	splB		GO:0003913	PMID:21873635	IBA	PANTHER:PTN002208719|UniProtKB:P37956	F	Spore photoproduct lyase	UniProtKB:P37956|PTN002208731	protein	NCBITaxon:224308	20170901	GO_Central		
UniProtKB	P37956	splB		GO:0042601	PMID:21873635	IBA	PANTHER:PTN002208719|UniProtKB:P37956	C	Spore photoproduct lyase	UniProtKB:P37956|PTN002208731	protein	NCBITaxon:224308	20170901	GO_Central		
UniProtKB	P37956	splB		GO:1904047	PMID:21873635	IBA	PANTHER:PTN002208719|UniProtKB:P37956	F	Spore photoproduct lyase	UniProtKB:P37956|PTN002208731	protein	NCBITaxon:224308	20230604	GO_Central		
UniProtKB	P37956	splB		GO:0051539	PMID:21873635	IBA	PANTHER:PTN002208719|UniProtKB:P37956	F	Spore photoproduct lyase	UniProtKB:P37956|PTN002208731	protein	NCBITaxon:224308	20170901	GO_Central		
UniProtKB	P37949	lepA		GO:0045727	PMID:21873635	IBA	PANTHER:PTN002460656|SGD:S000004280	P	Elongation factor 4	UniProtKB:P37949|PTN000563206	protein	NCBITaxon:224308	20210623	GO_Central		
UniProtKB	P37949	lepA		GO:0043022	PMID:21873635	IBA	PANTHER:PTN002460656|UniProtKB:P60785|SGD:S000004280	F	Elongation factor 4	UniProtKB:P37949|PTN000563206	protein	NCBITaxon:224308	20230407	GO_Central		
UniProtKB	P37948	glpT		GO:0005886	PMID:21873635	IBA	PANTHER:PTN000184225|UniProtKB:P08194|UniProtKB:P09836|UniProtKB:P0AGC0	C	Glycerol-3-phosphate transporter	UniProtKB:P37948|PTN000184988	protein	NCBITaxon:224308	20230112	GO_Central		
UniProtKB	P37948	glpT		GO:0015760	PMID:21873635	IBA	PANTHER:PTN002466211|MGI:MGI:1316650|UniProtKB:O43826|UniProtKB:P0AGC0|RGD:62066	P	Glycerol-3-phosphate transporter	UniProtKB:P37948|PTN000184988	protein	NCBITaxon:224308	20210625	GO_Central		
UniProtKB	P37948	glpT		GO:0035435	PMID:21873635	IBA	PANTHER:PTN002466211|UniProtKB:O43826	P	Glycerol-3-phosphate transporter	UniProtKB:P37948|PTN000184988	protein	NCBITaxon:224308	20210625	GO_Central		
UniProtKB	P37948	glpT		GO:0061513	PMID:21873635	IBA	PANTHER:PTN002466211|MGI:MGI:1316650|UniProtKB:O43826	F	Glycerol-3-phosphate transporter	UniProtKB:P37948|PTN000184988	protein	NCBITaxon:224308	20220416	GO_Central		
UniProtKB	P37947	degA		GO:0006355	PMID:21873635	IBA	PANTHER:PTN001248758|UniProtKB:P0ACP5|UniProtKB:Q2G295|UniProtKB:P25144|UniProtKB:P24242|UniProtKB:P03024|UniProtKB:P0ACN7|UniProtKB:P06846|UniProtKB:Q8EBJ8|UniProtKB:P0ACQ0|UniProtKB:P36673|UniProtKB:P25748|UniProtKB:P0ACI3|UniProtKB:P03023|UniProtKB:P0ACP7|UniProtKB:P18811|UniProtKB:Q8P5C9|UniProtKB:P0ACP1|UniProtKB:P77615|UniProtKB:G3XD97	P	HTH-type transcriptional regulator DegA	UniProtKB:P37947|PTN000765125	protein	NCBITaxon:224308	20230603	GO_Central		
UniProtKB	P37947	degA		GO:0003700	PMID:21873635	IBA	PANTHER:PTN001248758|UniProtKB:P0ACQ0|UniProtKB:P0ACP7|UniProtKB:Q9I1F6|UniProtKB:P18811|UniProtKB:Q8EBJ8|UniProtKB:P36673|UniProtKB:P0ACI3|UniProtKB:P03023|UniProtKB:P24242|UniProtKB:P25144	F	HTH-type transcriptional regulator DegA	UniProtKB:P37947|PTN000765125	protein	NCBITaxon:224308	20190822	GO_Central		
UniProtKB	P37947	degA		GO:0000976	PMID:21873635	IBA	PANTHER:PTN001248758|UniProtKB:Q8EBJ8|UniProtKB:P0ACN7|UniProtKB:P18811|UniProtKB:P0ACQ0|UniProtKB:P0ACP1|UniProtKB:P77615|UniProtKB:P03023|UniProtKB:P25144	F	HTH-type transcriptional regulator DegA	UniProtKB:P37947|PTN000765125	protein	NCBITaxon:224308	20211112	GO_Central		
UniProtKB	P37946	ilvA		GO:0006565	PMID:21873635	IBA	PANTHER:PTN002459384|UniProtKB:P0AGF6|UniProtKB:P20132|SGD:S000000569	P	L-threonine dehydratase biosynthetic IlvA	UniProtKB:P37946|PTN000034658	protein	NCBITaxon:224308	20220309	GO_Central		
UniProtKB	P37946	ilvA		GO:0003941	PMID:21873635	IBA	PANTHER:PTN002459384|SGD:S000000569|UniProtKB:P20132|UniProtKB:P0AGF6	F	L-threonine dehydratase biosynthetic IlvA	UniProtKB:P37946|PTN000034658	protein	NCBITaxon:224308	20220309	GO_Central		
UniProtKB	P37946	ilvA		GO:0006567	PMID:21873635	IBA	PANTHER:PTN002463966|SGD:S000000888	P	L-threonine dehydratase biosynthetic IlvA	UniProtKB:P37946|PTN000034658	protein	NCBITaxon:224308	20181004	GO_Central		
UniProtKB	P37946	ilvA		GO:0004794	PMID:21873635	IBA	PANTHER:PTN002463966|UniProtKB:P04968|PomBase:SPBC1677.03c|TAIR:locus:2100078|SGD:S000000888	F	L-threonine dehydratase biosynthetic IlvA	UniProtKB:P37946|PTN000034658	protein	NCBITaxon:224308	20200810	GO_Central		
UniProtKB	P37946	ilvA		GO:0009097	PMID:21873635	IBA	PANTHER:PTN002459384|UniProtKB:P04968|TAIR:locus:2100078|SGD:S000000888|PomBase:SPBC1677.03c|CGD:CAL0000199398	P	L-threonine dehydratase biosynthetic IlvA	UniProtKB:P37946|PTN000034658	protein	NCBITaxon:224308	20220309	GO_Central		
UniProtKB	P37944	aroK		GO:0004765	PMID:21873635	IBA	PANTHER:PTN000472457|UniProtKB:Q5NTH3|UniProtKB:P0A6D7|UniProtKB:Q8GY88|UniProtKB:P0A6E1|UniProtKB:Q5NTH4|UniProtKB:Q7X7H9|UniProtKB:Q9SJ05|UniProtKB:P9WPY3	F	Shikimate kinase	UniProtKB:P37944|PTN000472480	protein	NCBITaxon:224308	20220316	GO_Central		
UniProtKB	P37944	aroK		GO:0005829	PMID:21873635	IBA	PANTHER:PTN000472457|UniProtKB:P0A6D7	C	Shikimate kinase	UniProtKB:P37944|PTN000472480	protein	NCBITaxon:224308	20181004	GO_Central		
UniProtKB	P37942	bfmBB		GO:0004149	PMID:21873635	IBA	PANTHER:PTN000567956|UniProtKB:Q9N0F1|UniProtKB:P36957|UniProtKB:P0AFG6|RGD:1359615	F	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex	UniProtKB:P37942|PTN000567918	protein	NCBITaxon:224308	20220223	GO_Central		
UniProtKB	P37942	bfmBB		GO:0006099	PMID:21873635	IBA	PANTHER:PTN000567956|UniProtKB:P36957|UniProtKB:P0AFG6	P	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex	UniProtKB:P37942|PTN000567918	protein	NCBITaxon:224308	20220223	GO_Central		
UniProtKB	P37942	bfmBB		GO:0005829	PMID:21873635	IBA	PANTHER:PTN002459361|UniProtKB:P0AFG6	C	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex	UniProtKB:P37942|PTN000567918	protein	NCBITaxon:224308	20220223	GO_Central		
UniProtKB	P37941	bfmBAB		GO:0007584	PMID:21873635	IBA	PANTHER:PTN000178891|RGD:2197	P	2-oxoisovalerate dehydrogenase subunit beta	UniProtKB:P37941|PTN000178956	protein	NCBITaxon:224308	20170502	GO_Central		
UniProtKB	P37941	bfmBAB		GO:0009083	PMID:21873635	IBA	PANTHER:PTN000178891|UniProtKB:P21953|TAIR:locus:2092835|TAIR:locus:2193889	P	2-oxoisovalerate dehydrogenase subunit beta	UniProtKB:P37941|PTN000178956	protein	NCBITaxon:224308	20220416	GO_Central		
UniProtKB	P37940	bfmBAA		GO:0009083	PMID:21873635	IBA	PANTHER:PTN000162347|TAIR:locus:2027072|TAIR:locus:2184702|UniProtKB:P12694	P	2-oxoisovalerate dehydrogenase subunit alpha	UniProtKB:P37940|PTN000162348	protein	NCBITaxon:224308	20220416	GO_Central		
UniProtKB	P37887	cysK		GO:0004124	PMID:21873635	IBA	PANTHER:PTN000034466|TAIR:locus:2143754|UniProtKB:P9WP55|TAIR:locus:2143814|UniProtKB:Q76MX2|TAIR:locus:2082837|UniProtKB:P37887|UniProtKB:Q43725|PomBase:SPBC36.04|UniProtKB:P0ABK5|WB:WBGene00013866|TAIR:locus:2130419|WB:WBGene00007653|TAIR:locus:2114804|WB:WBGene00010759|TAIR:locus:2096454|TAIR:locus:2043964|WB:WBGene00019962	F	Cysteine synthase	UniProtKB:P37887|PTN000034539	protein	NCBITaxon:224308	20221006	GO_Central		
UniProtKB	P37887	cysK		GO:0006535	PMID:21873635	IBA	PANTHER:PTN000034466|WB:WBGene00010759|SGD:S000003387|WB:WBGene00007653|UniProtKB:P9WP55|UniProtKB:P37887|UniProtKB:P0ABK5|PomBase:SPBC36.04|WB:WBGene00019962	P	Cysteine synthase	UniProtKB:P37887|PTN000034539	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37887	cysK		GO:0080146	PMID:21873635	IBA	PANTHER:PTN000034535|UniProtKB:P0ABK5	F	Cysteine synthase	UniProtKB:P37887|PTN000034539	protein	NCBITaxon:224308	20200807	GO_Central		
UniProtKB	P37887	cysK		GO:0005737	PMID:21873635	IBA	PANTHER:PTN000034104|TAIR:locus:2082837|SGD:S000003387|WB:WBGene00013866|UniProtKB:P0ABK5|TAIR:locus:2096454|UniProtKB:P35520	C	Cysteine synthase	UniProtKB:P37887|PTN000034539	protein	NCBITaxon:224308	20210903	GO_Central		
UniProtKB	P37878	alkA		GO:0008725	PMID:21873635	IBA	PANTHER:PTN002452908|PomBase:SPAPB24D3.04c|SGD:S000000944	F	DNA-3-methyladenine glycosylase	UniProtKB:P37878|PTN000028487	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37878	alkA		GO:0006285	PMID:21873635	IBA	PANTHER:PTN002452908|PomBase:SPBC23G7.11|PomBase:SPAPB24D3.04c|SGD:S000000944	P	DNA-3-methyladenine glycosylase	UniProtKB:P37878|PTN000028487	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37878	alkA		GO:0032993	PMID:21873635	IBA	PANTHER:PTN002452908|PomBase:SPAPB24D3.04c	C	DNA-3-methyladenine glycosylase	UniProtKB:P37878|PTN000028487	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37878	alkA		GO:0032131	PMID:21873635	IBA	PANTHER:PTN002452908|PomBase:SPAPB24D3.04c	F	DNA-3-methyladenine glycosylase	UniProtKB:P37878|PTN000028487	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37878	alkA		GO:0043916	PMID:21873635	IBA	PANTHER:PTN002452908|PomBase:SPAPB24D3.04c	F	DNA-3-methyladenine glycosylase	UniProtKB:P37878|PTN000028487	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37878	alkA		GO:0005737	PMID:21873635	IBA	PANTHER:PTN008677497|UniProtKB:P04395	C	DNA-3-methyladenine glycosylase	UniProtKB:P37878|PTN000028487	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37878	alkA		GO:0006307	PMID:21873635	IBA	PANTHER:PTN002452908|UniProtKB:P04395|PomBase:SPAPB24D3.04c|UniProtKB:P9WJW3|SGD:S000000944	P	DNA-3-methyladenine glycosylase	UniProtKB:P37878|PTN000028487	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37877	ackA		GO:0006083	PMID:21873635	IBA	PANTHER:PTN000471910|UniProtKB:P0A6A3	P	Acetate kinase	UniProtKB:P37877|PTN000471933	protein	NCBITaxon:224308	20210623	GO_Central		
UniProtKB	P37877	ackA		GO:0008776	PMID:21873635	IBA	PANTHER:PTN000471910|UniProtKB:P11868|UniProtKB:P63411|UniProtKB:P0A6A3	F	Acetate kinase	UniProtKB:P37877|PTN000471933	protein	NCBITaxon:224308	20210623	GO_Central		
UniProtKB	P37869	eno		GO:0004634	PMID:21873635	IBA	PANTHER:PTN000224401|UniProtKB:P0A6P9|RGD:2553|SGD:S000003486|UniProtKB:P06733|RGD:2554|CGD:CAL0000185645|SGD:S000004942|SGD:S000006202|RGD:2555|MGI:MGI:95393|MGI:MGI:2441717|SGD:S000001217|TAIR:locus:2044851|MGI:MGI:95395|TAIR:locus:2031476	F	Enolase	UniProtKB:P37869|PTN000224589	protein	NCBITaxon:224308	20200406	GO_Central		
UniProtKB	P37869	eno		GO:0000015	PMID:21873635	IBA	PANTHER:PTN000224401|RGD:2554|RGD:2553|UniProtKB:P0A6P9|SGD:S000003486|SGD:S000001217|UniProtKB:P06733	C	Enolase	UniProtKB:P37869|PTN000224589	protein	NCBITaxon:224308	20200406	GO_Central		
UniProtKB	P37869	eno		GO:0006096	PMID:21873635	IBA	PANTHER:PTN000224401|CGD:CAL0000185645|RGD:2554|UniProtKB:P0A6P9|RGD:2553|MGI:MGI:2441717|SGD:S000003486|SGD:S000001217|TAIR:locus:2044851|MGI:MGI:95395|UniProtKB:P06733	P	Enolase	UniProtKB:P37869|PTN000224589	protein	NCBITaxon:224308	20230405	GO_Central		
UniProtKB	P37815	atpE		GO:0015986	PMID:21873635	IBA	PANTHER:PTN000003242|UniProtKB:P68699|SGD:S000007274|UniProtKB:P9WPS1	P	ATP synthase subunit c	UniProtKB:P37815|PTN000798630	protein	NCBITaxon:224308	20230405	GO_Central		
UniProtKB	P37815	atpE		GO:0045263	PMID:21873635	IBA	PANTHER:PTN000003242|UniProtKB:P9WPS1|SGD:S000007274|RGD:61933|UniProtKB:P68699|UniProtKB:Q57WQ3	C	ATP synthase subunit c	UniProtKB:P37815|PTN000798630	protein	NCBITaxon:224308	20230109	GO_Central		
UniProtKB	P37814	atpF		GO:0045263	PMID:21873635	IBA	PANTHER:PTN002124753|UniProtKB:P0ABA0	C	ATP synthase subunit b	UniProtKB:P37814|PTN002124807	protein	NCBITaxon:224308	20180110	GO_Central		
UniProtKB	P37814	atpF	contributes_to	GO:0046961	PMID:21873635	IBA	PANTHER:PTN002124753|UniProtKB:P0ABA0	F	ATP synthase subunit b	UniProtKB:P37814|PTN002124807	protein	NCBITaxon:224308	20180110	GO_Central		
UniProtKB	P37813	atpB		GO:0045263	PMID:21873635	IBA	PANTHER:PTN000151023|UniProtKB:P0AB98	C	ATP synthase subunit a	UniProtKB:P37813|PTN000151024	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37813	atpB		GO:0042777	PMID:21873635	IBA	PANTHER:PTN000151023|UniProtKB:P0AB98	P	ATP synthase subunit a	UniProtKB:P37813|PTN000151024	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37813	atpB		GO:0046933	PMID:21873635	IBA	PANTHER:PTN000151023|UniProtKB:P0AB98	F	ATP synthase subunit a	UniProtKB:P37813|PTN000151024	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37812	atpC		GO:0045261	PMID:21873635	IBA	PANTHER:PTN000352521|UniProtKB:P0A6E6	C	ATP synthase epsilon chain	UniProtKB:P37812|PTN000352522	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37812	atpC	contributes_to	GO:0046933	PMID:21873635	IBA	PANTHER:PTN000352454|UniProtKB:P30049|UniProtKB:P0A6E6|SGD:S000002162	F	ATP synthase epsilon chain	UniProtKB:P37812|PTN000352522	protein	NCBITaxon:224308	20221007	GO_Central		
UniProtKB	P37812	atpC		GO:0015986	PMID:21873635	IBA	PANTHER:PTN000352454|SGD:S000002162|UniProtKB:P0A6E6|UniProtKB:P30049	P	ATP synthase epsilon chain	UniProtKB:P37812|PTN000352522	protein	NCBITaxon:224308	20230406	GO_Central		
UniProtKB	P37811	atpH		GO:0045261	PMID:21873635	IBA	PANTHER:PTN000226814|UniProtKB:P0ABA4	C	ATP synthase subunit delta	UniProtKB:P37811|PTN000226882	protein	NCBITaxon:224308	20200625	GO_Central		
UniProtKB	P37811	atpH		GO:0015986	PMID:21873635	IBA	PANTHER:PTN000226814|UniProtKB:P0ABA4|SGD:S000002706|WB:WBGene00000230|UniProtKB:P48047	P	ATP synthase subunit delta	UniProtKB:P37811|PTN000226882	protein	NCBITaxon:224308	20230405	GO_Central		
UniProtKB	P37811	atpH	contributes_to	GO:0046933	PMID:21873635	IBA	PANTHER:PTN000226814|UniProtKB:P48047|SGD:S000002706|UniProtKB:P0ABA4	F	ATP synthase subunit delta	UniProtKB:P37811|PTN000226882	protein	NCBITaxon:224308	20200929	GO_Central		
UniProtKB	P37810	atpG		GO:0015986	PMID:21873635	IBA	PANTHER:PTN000190379|UniProtKB:P36542|UniProtKB:P0ABA6|SGD:S000000243	P	ATP synthase gamma chain	UniProtKB:P37810|PTN000190459	protein	NCBITaxon:224308	20230405	GO_Central		
UniProtKB	P37810	atpG	contributes_to	GO:0046933	PMID:21873635	IBA	PANTHER:PTN000190379|UniProtKB:P0ABA6|UniProtKB:P36542|SGD:S000000243|TAIR:locus:2036149	F	ATP synthase gamma chain	UniProtKB:P37810|PTN000190459	protein	NCBITaxon:224308	20221007	GO_Central		
UniProtKB	P37810	atpG		GO:0045261	PMID:21873635	IBA	PANTHER:PTN008524255|UniProtKB:P0ABA6	C	ATP synthase gamma chain	UniProtKB:P37810|PTN000190459	protein	NCBITaxon:224308	20180509	GO_Central		
UniProtKB	P37809	atpD	contributes_to	GO:0046933	PMID:21873635	IBA	PANTHER:PTN008558586|UniProtKB:P06576|UniProtKB:P0ABB4|PomBase:SPAC222.12c|SGD:S000003882	F	ATP synthase subunit beta	UniProtKB:P37809|PTN000390115	protein	NCBITaxon:224308	20210317	GO_Central		
UniProtKB	P37809	atpD		GO:0045261	PMID:21873635	IBA	PANTHER:PTN008558586|TAIR:locus:505006590|UniProtKB:Q57XX1|SGD:S000003882|PomBase:SPAC222.12c|TAIR:locus:504956338|UniProtKB:P0ABB4|RGD:621368	C	ATP synthase subunit beta	UniProtKB:P37809|PTN000390115	protein	NCBITaxon:224308	20230111	GO_Central		
UniProtKB	P37585	murG		GO:0016757	PMID:21873635	IBA	PANTHER:PTN000470555|UniProtKB:P17443	F	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	UniProtKB:P37585|PTN000470562	protein	NCBITaxon:224308	20210305	GO_Central		
UniProtKB	P37580	fhuD		GO:0030288	PMID:21873635	IBA	PANTHER:PTN001254050|UniProtKB:P07822|UniProtKB:P0AEL6	C	Iron(3+)-hydroxamate-binding protein FhuD	UniProtKB:P37580|PTN001254057	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37573	disA		GO:0004016	PMID:21873635	IBA	PANTHER:PTN002149835|UniProtKB:Q8Y5E4|UniProtKB:Q45589|UniProtKB:O31854	F	DNA integrity scanning protein DisA	UniProtKB:P37573|PTN000873976	protein	NCBITaxon:224308	20171208	GO_Central		
UniProtKB	P37572	radA		GO:0000725	PMID:21873635	IBA	PANTHER:PTN000795786|UniProtKB:P24554	P	DNA repair protein RadA	UniProtKB:P37572|PTN000795791	protein	NCBITaxon:224308	20170601	GO_Central		
UniProtKB	P37570	mcsB		GO:0016301	PMID:21873635	IBA	PANTHER:PTN000167125|UniProtKB:P05122|MGI:MGI:88407|MGI:MGI:88413|RGD:61976|UniProtKB:P00565|RGD:2358	F	Protein-arginine kinase	UniProtKB:P37570|PTN000167318	protein	NCBITaxon:224308	20190116	GO_Central		
UniProtKB	P37569	mcsA		GO:1990169	PMID:21873635	IBA	PANTHER:PTN002212748|UniProtKB:Q2G0P7	P	Protein-arginine kinase activator protein	UniProtKB:P37569|PTN002212758	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37569	mcsA		GO:0046870	PMID:21873635	IBA	PANTHER:PTN002212748|UniProtKB:Q2G0P7	F	Protein-arginine kinase activator protein	UniProtKB:P37569|PTN002212758	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37569	mcsA		GO:0005507	PMID:21873635	IBA	PANTHER:PTN002212748|UniProtKB:Q2G0P7	F	Protein-arginine kinase activator protein	UniProtKB:P37569|PTN002212758	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37569	mcsA		GO:1990170	PMID:21873635	IBA	PANTHER:PTN002212748|UniProtKB:Q2G0P7	P	Protein-arginine kinase activator protein	UniProtKB:P37569|PTN002212758	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37569	mcsA		GO:0050897	PMID:21873635	IBA	PANTHER:PTN002212748|UniProtKB:Q2G0P7	F	Protein-arginine kinase activator protein	UniProtKB:P37569|PTN002212758	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37569	mcsA		GO:0008270	PMID:21873635	IBA	PANTHER:PTN002212748|UniProtKB:Q2G0P7	F	Protein-arginine kinase activator protein	UniProtKB:P37569|PTN002212758	protein	NCBITaxon:224308	20170228	GO_Central		
UniProtKB	P37565	hslO		GO:0044183	PMID:21873635	IBA	PANTHER:PTN001248277|UniProtKB:P0A6Y5	F	33 kDa chaperonin	UniProtKB:P37565|PTN001248282	protein	NCBITaxon:224308	20190822	GO_Central		
UniProtKB	P37565	hslO		GO:0042026	PMID:21873635	IBA	PANTHER:PTN001248277|UniProtKB:P0A6Y5	P	33 kDa chaperonin	UniProtKB:P37565|PTN001248282	protein	NCBITaxon:224308	20190822	GO_Central		
